revision;file;nodeIdentifier1;nodeIdentifier2
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public String getHost() ;public String getHost() 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public int getPort() ;public int getPort() 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public JedisShardInfo(String host) ;public JedisShardInfo(String host) 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public JedisShardInfo(String host, int port) ;public JedisShardInfo(String host, int port) 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public JedisShardInfo(String host, int port, int timeout) ;public JedisShardInfo(String host, int port, int timeout) 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public JedisShardInfo(String host, int port, int timeout, int weight) ;public JedisShardInfo(String host, int port, int timeout, int weight) 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public String getPassword() ;public String getPassword() 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public void setPassword(String auth) ;public void setPassword(String auth) 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public int getTimeout() ;public int getTimeout() 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;public void setTimeout(int timeout) ;public void setTimeout(int timeout) 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/jedis/JedisShardInfo.java;@Override    public Jedis createResource() ;@Override    public Jedis createResource() 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/util/ShardInfo.java;private T resource;private T resource
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/util/ShardInfo.java;public ShardInfo() ;public ShardInfo() 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/util/ShardInfo.java;public ShardInfo(int weight) ;public ShardInfo(int weight) 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/util/ShardInfo.java;public T getResource() ;public T getResource() 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/util/ShardInfo.java;public void initResource () ;public void initResource () 
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_592bc69_330135e/rev_592bc69-330135e.revisions;/src/main/java/redis/clients/util/ShardInfo.java;protected abstract T createResource();protected abstract T createResource()
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_1708730_912e94c/rev_1708730-912e94c.revisions;/src/main/java/org/junit/internal/runners/statements/FailOnTimeout.java;private boolean fFinished;private boolean fFinished
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_1708730_912e94c/rev_1708730-912e94c.revisions;/src/main/java/org/junit/internal/runners/statements/FailOnTimeout.java;private Throwable fThrown;private Throwable fThrown
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/Interceptors.java;public Interceptors(Class<?> klass) throws InitializationError ;public Interceptors(Class<?> klass) throws InitializationError 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/Interceptors.java;@Override	protected Statement withAfters(FrameworkMethod method, Object target,			Statement statement) ;@Override	protected Statement withAfters(FrameworkMethod method, Object target,			Statement statement) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/Interceptors.java;private Statement intercept(Statement statement, Object target, FrameworkMethod method) ;private Statement intercept(Statement statement, Object target, FrameworkMethod method) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/TestWatchman.java;public Statement intercept(final Statement base,			final FrameworkMethod method) ;public Statement intercept(final Statement base,			final FrameworkMethod method) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/TestWatchman.java;public void succeeded(FrameworkMethod method) ;public void succeeded(FrameworkMethod method) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/TestWatchman.java;public void failed(Throwable e, FrameworkMethod method) ;public void failed(Throwable e, FrameworkMethod method) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/Interceptor.java;@Retention(RetentionPolicy.RUNTIME)public @interface Interceptor ;@Retention(RetentionPolicy.RUNTIME)public @interface Interceptor 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;private static boolean wasRun;private static boolean wasRun
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class ExampleTest ;	@RunWith(Interceptors.class)	public static class ExampleTest 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Interceptor		public StatementInterceptor example= new StatementInterceptor() ;@Interceptor		public StatementInterceptor example= new StatementInterceptor() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test		public void nothing() ;@Test		public void nothing() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test	public void interceptorIsIntroducedAnEvaluated() ;@Test	public void interceptorIsIntroducedAnEvaluated() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;private static int runCount;private static int runCount
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class MultipleInterceptorTest ;	@RunWith(Interceptors.class)	public static class MultipleInterceptorTest 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;		private static class Incrementor implements StatementInterceptor ;		private static class Incrementor implements StatementInterceptor 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;public Statement intercept(final Statement base,					FrameworkMethod method) ;public Statement intercept(final Statement base,					FrameworkMethod method) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Interceptor		public StatementInterceptor interceptor1;@Interceptor		public StatementInterceptor interceptor1
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Interceptor		public StatementInterceptor interceptor2;@Interceptor		public StatementInterceptor interceptor2
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test	public void multipleInterceptorsAreRun() ;@Test	public void multipleInterceptorsAreRun() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class NoInterceptorsTest ;	@RunWith(Interceptors.class)	public static class NoInterceptorsTest 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;public int x;public int x
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test	public void ignoreNonInterceptors() ;@Test	public void ignoreNonInterceptors() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;private static String log;private static String log
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class OnFailureTest ;	@RunWith(Interceptors.class)	public static class OnFailureTest 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Interceptor		public StatementInterceptor watchman= new TestWatchman() ;@Interceptor		public StatementInterceptor watchman= new TestWatchman() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test	public void onFailure() ;@Test	public void onFailure() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class WatchmanTest ;	@RunWith(Interceptors.class)	public static class WatchmanTest 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;private static String watchedLog;private static String watchedLog
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test		public void fails() ;@Test		public void fails() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test		public void succeeds() ;@Test		public void succeeds() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test	public void succeeded() ;@Test	public void succeeded() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/main/java/org/junit/experimental/interceptor/StatementInterceptor.java;Statement intercept(Statement base, FrameworkMethod method);Statement intercept(Statement base, FrameworkMethod method)
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/running/classes/SuiteTest.java;			public static class InheritsAll extends All ;			public static class InheritsAll extends All 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28d40d9_6c942ae/rev_28d40d9-6c942ae.revisions;/src/test/java/org/junit/tests/running/classes/SuiteTest.java;@Test public void ensureInheritedTestIsRun() ;@Test public void ensureInheritedTestIsRun() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_219beb3_b77d9de/rev_219beb3-b77d9de.revisions;/src/main/java/org/junit/internal/InexactComparisonCriteria.java;@Override	protected void assertElementsEqual(Object expected, Object actual) ;@Override	protected void assertElementsEqual(Object expected, Object actual) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_219beb3_b77d9de/rev_219beb3-b77d9de.revisions;/src/main/java/org/junit/internal/ExactComparisonCriteria.java;@Override	protected void assertElementsEqual(Object expected, Object actual) ;@Override	protected void assertElementsEqual(Object expected, Object actual) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_219beb3_b77d9de/rev_219beb3-b77d9de.revisions;/src/main/java/org/junit/internal/ComparisonCriteria.java;public void arrayEquals(String message, Object expecteds,			Object actuals) throws ArrayComparisonFailure ;public void arrayEquals(String message, Object expecteds,			Object actuals) throws ArrayComparisonFailure 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_219beb3_b77d9de/rev_219beb3-b77d9de.revisions;/src/main/java/org/junit/internal/ComparisonCriteria.java;protected abstract void assertElementsEqual(Object expected, Object actual);protected abstract void assertElementsEqual(Object expected, Object actual)
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/runners/ParentRunner.java;public List<T> internalGetChildren() ;public List<T> internalGetChildren() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/runners/ParentRunner.java;public Description internalDescribeChild(T child) ;public Description internalDescribeChild(T child) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/runners/ParentRunner.java;public void internalRunChild(T child, RunNotifier notifier) ;public void internalRunChild(T child, RunNotifier notifier) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;private static <T> Runner parallelize(ParentRunner<T> runner)			throws InitializationError ;private static <T> Runner parallelize(ParentRunner<T> runner)			throws InitializationError 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;	private static class ParallelParentRunner <T> extends ParentRunner<T> ;	private static class ParallelParentRunner <T> extends ParentRunner<T> 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;private final ParentRunner<T> fDelegate;private final ParentRunner<T> fDelegate
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;private final List<Future<Object>> fResults;private final List<Future<Object>> fResults
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;private final ExecutorService fService;private final ExecutorService fService
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;public ParallelParentRunner(ParentRunner<T> delegate)				throws InitializationError ;public ParallelParentRunner(ParentRunner<T> delegate)				throws InitializationError 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;@Override		public Description describeChild(T child) ;@Override		public Description describeChild(T child) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;@Override		public List<T> getChildren() ;@Override		public List<T> getChildren() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/ParallelComputer.java;@Override		public void runChild(final T child, final RunNotifier notifier) ;@Override		public void runChild(final T child, final RunNotifier notifier) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/interceptor/Interceptors.java;@Override	protected Statement withBefores(FrameworkMethod method, Object target,			Statement statement) ;@Override	protected Statement withBefores(FrameworkMethod method, Object target,			Statement statement) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/interceptor/Timeout.java;private final int fMillis;private final int fMillis
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/interceptor/Timeout.java;public Timeout(int millis) ;public Timeout(int millis) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/main/java/org/junit/experimental/interceptor/Timeout.java;public Statement intercept(Statement base, FrameworkMethod method) ;public Statement intercept(Statement base, FrameworkMethod method) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class BeforesAndAfters ;	@RunWith(Interceptors.class)	public static class BeforesAndAfters 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Before public void before() ;@Before public void before() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@After public void after() ;@After public void after() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/InterceptorTest.java;@Test	public void beforesAndAfters() ;@Test	public void beforesAndAfters() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/TimeoutInterceptorTest.java;	@RunWith(Interceptors.class)	public static class HasGlobalTimeout ;	@RunWith(Interceptors.class)	public static class HasGlobalTimeout 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/TimeoutInterceptorTest.java;public static String log;public static String log
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/TimeoutInterceptorTest.java;@Interceptor public StatementInterceptor globalTimeout ;@Interceptor public StatementInterceptor globalTimeout 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/TimeoutInterceptorTest.java;@Test public void testInfiniteLoop1() ;@Test public void testInfiniteLoop1() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/TimeoutInterceptorTest.java;@Test public void testInfiniteLoop2() ;@Test public void testInfiniteLoop2() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2527d9a_2386579/rev_2527d9a-2386579.revisions;/src/test/java/org/junit/tests/experimental/TimeoutInterceptorTest.java;@Test(timeout=100) public void globalTimeoutAvoidsInfiniteLoop() ;@Test(timeout=100) public void globalTimeoutAvoidsInfiniteLoop() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/main/java/org/junit/experimental/interceptor/TestName.java;private String fName;private String fName
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/main/java/org/junit/experimental/interceptor/TestName.java;@Override	public void starting(FrameworkMethod method) throws Exception ;@Override	public void starting(FrameworkMethod method) throws Exception 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/main/java/org/junit/experimental/interceptor/TestName.java;public String getMethodName() ;public String getMethodName() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/TimeoutInterceptorTest.java;	@RunWith(Interceptors.class)	public static class HasGlobalTimeout ;	@RunWith(Interceptors.class)	public static class HasGlobalTimeout 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/TimeoutInterceptorTest.java;public static String log;public static String log
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/TimeoutInterceptorTest.java;@Interceptor public StatementInterceptor globalTimeout ;@Interceptor public StatementInterceptor globalTimeout 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/TimeoutInterceptorTest.java;@Test public void testInfiniteLoop1() ;@Test public void testInfiniteLoop1() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/TimeoutInterceptorTest.java;@Test public void testInfiniteLoop2() ;@Test public void testInfiniteLoop2() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/TimeoutInterceptorTest.java;@Ignore("For gump, for now")	@Test(timeout=100) public void globalTimeoutAvoidsInfiniteLoop() ;@Ignore("For gump, for now")	@Test(timeout=100) public void globalTimeoutAvoidsInfiniteLoop() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/NameInterceptorTest.java;@Interceptor public TestName name ;@Interceptor public TestName name 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/NameInterceptorTest.java;@Test public void testA() ;@Test public void testA() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/NameInterceptorTest.java;@Test public void testB() ;@Test public void testB() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;private static boolean wasRun;private static boolean wasRun
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class ExampleTest ;	@RunWith(Interceptors.class)	public static class ExampleTest 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;@Interceptor		public StatementInterceptor example= new StatementInterceptor() ;@Interceptor		public StatementInterceptor example= new StatementInterceptor() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;@Test		public void nothing() ;@Test		public void nothing() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;@Test	public void interceptorIsIntroducedAndEvaluated() ;@Test	public void interceptorIsIntroducedAndEvaluated() 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;private static int runCount;private static int runCount
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;	@RunWith(Interceptors.class)	public static class MultipleInterceptorTest ;	@RunWith(Interceptors.class)	public static class MultipleInterceptorTest 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;		private static class Incrementor implements StatementInterceptor ;		private static class Incrementor implements StatementInterceptor 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;public Statement intercept(final Statement base,					FrameworkMethod method) ;public Statement intercept(final Statement base,					FrameworkMethod method) 
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b3ee106_5eaf0fb/rev_b3ee106-5eaf0fb.revisions;/src/test/java/org/junit/tests/experimental/interceptor/InterceptorTest.java;@Interceptor		public StatementInterceptor interceptor1;@Interceptor		public StatementInterceptor interceptor1
