revision;duplications
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_1f3b5f1_6dbad88/rev_1f3b5f1-6dbad88.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_800f59a_901550a/rev_800f59a-901550a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_9e974b9_863eb3e/rev_9e974b9-863eb3e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_5973663_c5a5e14/rev_5973663-c5a5e14.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_c82eef0_13885b9/rev_c82eef0-13885b9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_6b41750_ab50849/rev_6b41750-ab50849.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_bbb8677_7e1a1a7/rev_bbb8677-7e1a1a7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2d13004_1014436/rev_2d13004-1014436.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_343b3a0_48860ed/rev_343b3a0-48860ed.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_18652b9_4543daf/rev_18652b9-4543daf.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_7663a30_1b809a4/rev_7663a30-1b809a4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_46abb08_0892136/rev_46abb08-0892136.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_6b5f080_7cd4dd4/rev_6b5f080-7cd4dd4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_cb69050_0a23cd6/rev_cb69050-0a23cd6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_bed9cc7_f7be49c/rev_bed9cc7-f7be49c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_fb02c2e_3876bb0/rev_fb02c2e-3876bb0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_49d62f9_faba199/rev_49d62f9-faba199.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_958f401_d2f8275/rev_958f401-d2f8275.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_15891c4_52bb245/rev_15891c4-52bb245.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_1660ebd_9a82d00/rev_1660ebd-9a82d00.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_dbc7749_a3c5e96/rev_dbc7749-a3c5e96.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_efbb710_a27c67d/rev_efbb710-a27c67d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_130408b_143c334/rev_130408b-143c334.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_56c5e41_750b5f4/rev_56c5e41-750b5f4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_1c8e222_8624d16/rev_1c8e222-8624d16.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_3b55eac_38c12ee/rev_3b55eac-38c12ee.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_17e1928_ff10c3a/rev_17e1928-ff10c3a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_46734e6_6c8d7a5/rev_46734e6-6c8d7a5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_4c8d3ff_f82403f/rev_4c8d3ff-f82403f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_645ada5_d20716c/rev_645ada5-d20716c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_842dcd2_354dd72/rev_842dcd2-354dd72.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_ebbcb2d_8c2f789/rev_ebbcb2d-8c2f789.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_453fccb_5ed4169/rev_453fccb-5ed4169.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_37f6297_53b3e04/rev_37f6297-53b3e04.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_849a16f_b4f0afa/rev_849a16f-b4f0afa.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_97332bc_5499327/rev_97332bc-5499327.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_01842e4_5f5b80e/rev_01842e4-5f5b80e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_982a750_6f8a359/rev_982a750-6f8a359.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_1e6962f_bbe07d8/rev_1e6962f-bbe07d8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_51f103a_b05d9ad/rev_51f103a-b05d9ad.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_a681b76_5475e12/rev_a681b76-5475e12.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_58500af_917c3f7/rev_58500af-917c3f7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_adcb0c0_642cec6/rev_adcb0c0-642cec6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2cd3988_9995466/rev_2cd3988-9995466.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_40885db_f74537f/rev_40885db-f74537f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_1844e29_3073f77/rev_1844e29-3073f77.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2cd3988_9995466/rev_2cd3988-9995466.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_29378af_27e8a6a/rev_29378af-27e8a6a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_265eab0_5e2cdb9/rev_265eab0-5e2cdb9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_bd6dc3a_5e5ec57/rev_bd6dc3a-5e5ec57.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_361db4b_9053df0/rev_361db4b-9053df0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_3e99749_105ca9f/rev_3e99749-105ca9f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_5d9e002_45eaab7/rev_5d9e002-45eaab7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_20af627_a87b26e/rev_20af627-a87b26e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_d7c5823_f11c162/rev_d7c5823-f11c162.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_45eaab7_5f2ecda/rev_45eaab7-5f2ecda.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_178c5b8_4bbd161/rev_178c5b8-4bbd161.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_319a241_8fef62e/rev_319a241-8fef62e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_4f92c3c_10389dd/rev_4f92c3c-10389dd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_57ca30d_5a25c3e/rev_57ca30d-5a25c3e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_8fef62e_10c131b/rev_8fef62e-10c131b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_db9a456_7944e8f/rev_db9a456-7944e8f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_77be8c7_054a614/rev_77be8c7-054a614.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_d5f984a_4ab54d9/rev_d5f984a-4ab54d9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_59c686f_daa2e4d/rev_59c686f-daa2e4d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_ba57293_34759d1/rev_ba57293-34759d1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_68356eb_2d04a38/rev_68356eb-2d04a38.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_1cec456_eb307fa/rev_1cec456-eb307fa.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_cbd076b_8e4e75d/rev_cbd076b-8e4e75d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_b35e1f9_a69dd4e/rev_b35e1f9-a69dd4e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b1068dc_4596630/rev_b1068dc-4596630.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_09e46d0_85ce699/rev_09e46d0-85ce699.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_4fb85d0_51a4bf9/rev_4fb85d0-51a4bf9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_d5bce27_0ce0620/rev_d5bce27-0ce0620.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_5cfc308_e1aae97/rev_5cfc308-e1aae97.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_51a4bf9_f81f751/rev_51a4bf9-f81f751.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_c7f5669_9f30584/rev_c7f5669-9f30584.revisions;4
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_96c1a45_ec9ae6c/rev_96c1a45-ec9ae6c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_dbae544_e59e4a0/rev_dbae544-e59e4a0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_3639784_7924760/rev_3639784-7924760.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_f39f58d_14d9dc1/rev_f39f58d-14d9dc1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_d8ec0f8_1ed231c/rev_d8ec0f8-1ed231c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_560322d_6a3cec9/rev_560322d-6a3cec9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_15fe915_38eb7a9/rev_15fe915-38eb7a9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_d8ec0f8_ed81f37/rev_d8ec0f8-ed81f37.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_3a5c9f2_f3ae021/rev_3a5c9f2-f3ae021.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_76a0de9_4fc1bb2/rev_76a0de9-4fc1bb2.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_3bca5d8_e271acb/rev_3bca5d8-e271acb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_c4279e4_5baa714/rev_c4279e4-5baa714.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_0a4baab_217dfec/rev_0a4baab-217dfec.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_bd364c6_a536358/rev_bd364c6-a536358.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_3624da3_6d551f3/rev_3624da3-6d551f3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_f3d5bc2_994fa6f/rev_f3d5bc2-994fa6f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_ba767cc_7449619/rev_ba767cc-7449619.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_7b47d56_4154013/rev_7b47d56-4154013.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_31b634c_c63a83d/rev_31b634c-c63a83d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_ba767cc_fcef705/rev_ba767cc-fcef705.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_c2bdb1a_34d2943/rev_c2bdb1a-34d2943.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_c87a283_4fd6446/rev_c87a283-4fd6446.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_adc9cb2_76814b5/rev_adc9cb2-76814b5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_9f30584_34d2943/rev_9f30584-34d2943.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_74b07cc_7f101ac/rev_74b07cc-7f101ac.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_8d79bde_7dc03ce/rev_8d79bde-7dc03ce.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_93346b9_45076b3/rev_93346b9-45076b3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_6a780a0_fa1836a/rev_6a780a0-fa1836a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_b2fa6b6_c4fb2b4/rev_b2fa6b6-c4fb2b4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_ec6a752_4aecb7a/rev_ec6a752-4aecb7a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_6febb2d_1efcbef/rev_6febb2d-1efcbef.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_752305a_05d63bb/rev_752305a-05d63bb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_6b943e5_34d2943/rev_6b943e5-34d2943.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_422aee8_23a5c30/rev_422aee8-23a5c30.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_e4de670_bfa4a80/rev_e4de670-bfa4a80.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_34d2943_c19ffeb/rev_34d2943-c19ffeb.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_cb81944_6657285/rev_cb81944-6657285.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_bfa4a80_7561138/rev_bfa4a80-7561138.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_b30f66d_1df7100/rev_b30f66d-1df7100.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_2c8f936_e9d75a0/rev_2c8f936-e9d75a0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_ddb1870_fcea0fe/rev_ddb1870-fcea0fe.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_7439e56_834dcd7/rev_7439e56-834dcd7.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_0a94575_afe9d66/rev_0a94575-afe9d66.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_4e78b81_46eef95/rev_4e78b81-46eef95.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_fe3d338_3637f32/rev_fe3d338-3637f32.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_8156020_f989a5d/rev_8156020-f989a5d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_4e78b81_62b98a3/rev_4e78b81-62b98a3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_cf2a11a_d955958/rev_cf2a11a-d955958.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_840e4db_286e334/rev_840e4db-286e334.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_0c16cbd_68ee4e4/rev_0c16cbd-68ee4e4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_fa80b68_d955958/rev_fa80b68-d955958.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_25b099f_4a19a45/rev_25b099f-4a19a45.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_bcd40b4_dc05426/rev_bcd40b4-dc05426.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_d955958_330b556/rev_d955958-330b556.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_5349f0e_9441859/rev_5349f0e-9441859.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_bcd40b4_d7f8878/rev_bcd40b4-d7f8878.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_811b0ef_21fe96f/rev_811b0ef-21fe96f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_05532cc_445d82a/rev_05532cc-445d82a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_db76522_e7bc4f5/rev_db76522-e7bc4f5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_d4755d0_cbf5dd3/rev_d4755d0-cbf5dd3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_3a8cf77_2b272c4/rev_3a8cf77-2b272c4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_e7bc4f5_b7db408/rev_e7bc4f5-b7db408.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_07de073_24da924/rev_07de073-24da924.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_3a8cf77_10bff8b/rev_3a8cf77-10bff8b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_752973d_8634830/rev_752973d-8634830.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_1e391af_ecf0ea1/rev_1e391af-ecf0ea1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_10bff8b_2e2d543/rev_10bff8b-2e2d543.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_add2778_6d9d7ad/rev_add2778-6d9d7ad.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_c77cf4d_c16abda/rev_c77cf4d-c16abda.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_01dd49a_848182d/rev_01dd49a-848182d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_752973d_ce1156b/rev_752973d-ce1156b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_67ccd71_f62f699/rev_67ccd71-f62f699.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_b744182_b3c7463/rev_b744182-b3c7463.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_a3345f5_a6b76ae/rev_a3345f5-a6b76ae.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_e381886_3f6e3ef/rev_e381886-3f6e3ef.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_6904d5f_acc4ad5/rev_6904d5f-acc4ad5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_c2cf79c_ac53759/rev_c2cf79c-ac53759.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_3f6e3ef_17f7dfc/rev_3f6e3ef-17f7dfc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_acc4ad5_67d7819/rev_acc4ad5-67d7819.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_b55b79f_e062f9f/rev_b55b79f-e062f9f.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_72e10d3_d4755d0/rev_72e10d3-d4755d0.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_8e7f1b3_d2fc5e4/rev_8e7f1b3-d2fc5e4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_4003ce2_81c8308/rev_4003ce2-81c8308.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_99c4e59_80d4bc3/rev_99c4e59-80d4bc3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_080e8a8_3b5f21c/rev_080e8a8-3b5f21c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_167a782_81c8308/rev_167a782-81c8308.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_1081d89_4311a62/rev_1081d89-4311a62.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_7781795_24350f3/rev_7781795-24350f3.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_3c1d799_68113d6/rev_3c1d799-68113d6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_2e460f8_0c38750/rev_2e460f8-0c38750.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_3416be7_89c11b4/rev_3416be7-89c11b4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_3bb2371_91a2d11/rev_3bb2371-91a2d11.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_688854b_aff46c4/rev_688854b-aff46c4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_7eeff2b_ead74a9/rev_7eeff2b-ead74a9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_143faa6_ef528ed/rev_143faa6-ef528ed.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_6f74b19_8424e26/rev_6f74b19-8424e26.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_c2fd3c4_3a07b8d/rev_c2fd3c4-3a07b8d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_cef8520_a764ad1/rev_cef8520-a764ad1.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_c228881_caefa62/rev_c228881-caefa62.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_b796157_ca371cf/rev_b796157-ca371cf.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_986acc8_d9d039d/rev_986acc8-d9d039d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_14f9868_e8b91fa/rev_14f9868-e8b91fa.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_c87fc34_18047ad/rev_c87fc34-18047ad.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_ac53759_742e83b/rev_ac53759-742e83b.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_e8b91fa_67e43ab/rev_e8b91fa-67e43ab.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_e0326d7_2d1a209/rev_e0326d7-2d1a209.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_aca1b32_7255a8c/rev_aca1b32-7255a8c.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_8d783ef_28938e9/rev_8d783ef-28938e9.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_c424e02_f5c6ecd/rev_c424e02-f5c6ecd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_c17a228_6485a7e/rev_c17a228-6485a7e.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_28938e9_014f241/rev_28938e9-014f241.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_82bbdf0_9c043c5/rev_82bbdf0-9c043c5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_8f52dc7_69de8d8/rev_8f52dc7-69de8d8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_cac8c34_7496008/rev_cac8c34-7496008.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_e0a47e4_0fe1355/rev_e0a47e4-0fe1355.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_20d1450_b2eb5d6/rev_20d1450-b2eb5d6.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_436e0ea_8874fb8/rev_436e0ea-8874fb8.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_cf3d814_7b3b30d/rev_cf3d814-7b3b30d.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_6106f5b_e7285ad/rev_6106f5b-e7285ad.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_cfeb604_daeda1a/rev_cfeb604-daeda1a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_20af960_d8e0be4/rev_20af960-d8e0be4.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_6106f5b_e1f50b5/rev_6106f5b-e1f50b5.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_daeda1a_2162def/rev_daeda1a-2162def.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_d8e0be4_cd142fd/rev_d8e0be4-cd142fd.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_6106f5b_3131279/rev_6106f5b-3131279.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_fbdf793_fe10c8a/rev_fbdf793-fe10c8a.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_d555e8c_ffe3478/rev_d555e8c-ffe3478.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_a21d1fa_213d186/rev_a21d1fa-213d186.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/junit/revisions/rev_185a219_30ecbbc/rev_185a219-30ecbbc.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jeromq/revisions/rev_ffe3478_6ebb916/rev_ffe3478-6ebb916.revisions;0
/home/paper219/Desktop/analysis/fullsample//projects/jedis/revisions/rev_0d5062c_6af41cd/rev_0d5062c-6af41cd.revisions;13
