revision;file;nodeIdentifier1;nodeIdentifier2
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/RateLimitingFilter.java;public RateLimitingFilter() ;public RateLimitingFilter() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-server-karyon3/src/main/java/com/netflix/eureka/EurekaContextListener.java;private EurekaServerContext serverContext;private EurekaServerContext serverContext
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-server-karyon3/src/main/java/com/netflix/eureka/EurekaContextListener.java;@Override    public void contextInitialized(ServletContextEvent servletContextEvent) ;@Override    public void contextInitialized(ServletContextEvent servletContextEvent) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-server-karyon3/src/main/java/com/netflix/eureka/EurekaContextListener.java;public void contextDestroyed(ServletContextEvent servletContextEvent) ;public void contextDestroyed(ServletContextEvent servletContextEvent) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-server-karyon3/src/main/java/com/netflix/eureka/EurekaContextListener.java;@Override    protected LifecycleInjector createInjector() ;@Override    protected LifecycleInjector createInjector() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/resources/ApplicationResource.java;private final EurekaServerConfig serverConfig;private final EurekaServerConfig serverConfig
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/resources/ApplicationResource.java;ApplicationResource(String appName,                        EurekaServerConfig serverConfig,                        PeerAwareInstanceRegistry registry) ;ApplicationResource(String appName,                        EurekaServerConfig serverConfig,                        PeerAwareInstanceRegistry registry) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;  public enum KeyType ;  public enum KeyType 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;  /**   * An enum to define the entity that is stored in this cache for this key.   */  public enum EntityType ;  /**   * An enum to define the entity that is stored in this cache for this key.   */  public enum EntityType 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;private final String entityName;private final String entityName
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;private final String[] regions;private final String[] regions
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;private final KeyType requestType;private final KeyType requestType
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;private final Version requestVersion;private final Version requestVersion
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;private final String hashKey;private final String hashKey
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;private final EntityType entityType;private final EntityType entityType
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;private final EurekaAccept eurekaAccept;private final EurekaAccept eurekaAccept
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public Key(EntityType entityType, String entityName, KeyType type, Version v, EurekaAccept eurekaAccept) ;public Key(EntityType entityType, String entityName, KeyType type, Version v, EurekaAccept eurekaAccept) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public Key(EntityType entityType, String entityName, KeyType type, Version v, EurekaAccept eurekaAccept, @Nullable String[] regions) ;public Key(EntityType entityType, String entityName, KeyType type, Version v, EurekaAccept eurekaAccept, @Nullable String[] regions) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public String getName() ;public String getName() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public String getHashKey() ;public String getHashKey() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public KeyType getType() ;public KeyType getType() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public Version getVersion() ;public Version getVersion() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public EurekaAccept getEurekaAccept() ;public EurekaAccept getEurekaAccept() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public EntityType getEntityType() ;public EntityType getEntityType() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public boolean hasRegions() ;public boolean hasRegions() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public String[] getRegions() ;public String[] getRegions() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public Key cloneWithoutRegions() ;public Key cloneWithoutRegions() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;@Override    public int hashCode() ;@Override    public int hashCode() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;@Override    public boolean equals(Object other) ;@Override    public boolean equals(Object other) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/Key.java;public String toStringCompact() ;public String toStringCompact() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final Logger logger ;private static final Logger logger 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final String DNS_PROVIDER_URL ;private static final String DNS_PROVIDER_URL 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final String DNS_NAMING_FACTORY ;private static final String DNS_NAMING_FACTORY 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final String JAVA_NAMING_FACTORY_INITIAL ;private static final String JAVA_NAMING_FACTORY_INITIAL 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final String JAVA_NAMING_PROVIDER_URL ;private static final String JAVA_NAMING_PROVIDER_URL 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final String A_RECORD_TYPE ;private static final String A_RECORD_TYPE 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final String CNAME_RECORD_TYPE ;private static final String CNAME_RECORD_TYPE 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static final String TXT_RECORD_TYPE ;private static final String TXT_RECORD_TYPE 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;static final DirContext dirContext ;static final DirContext dirContext 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private DnsResolver() ;private DnsResolver() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;public static DirContext getDirContext() ;public static DirContext getDirContext() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;public static String resolve(String originalHost) ;public static String resolve(String originalHost) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;private static boolean isLocalOrIp(String currentHost) ;private static boolean isLocalOrIp(String currentHost) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-client/src/main/java/com/netflix/discovery/endpoint/DnsResolver.java;public static Set<String> getCNamesFromTxtRecord(String discoveryDnsName) throws NamingException ;public static Set<String> getCNamesFromTxtRecord(String discoveryDnsName) throws NamingException 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/resources/CurrentRequestVersion.java;private static final ThreadLocal<Version> CURRENT_REQ_VERSION ;private static final ThreadLocal<Version> CURRENT_REQ_VERSION 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/resources/CurrentRequestVersion.java;private CurrentRequestVersion() ;private CurrentRequestVersion() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/resources/CurrentRequestVersion.java;public static Version get() ;public static Version get() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/resources/CurrentRequestVersion.java;public static void set(Version version) ;public static void set(Version version) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private static final Logger logger ;private static final Logger logger 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private static final String US_EAST_1 ;private static final String US_EAST_1 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private static final int PRIME_PEER_NODES_RETRY_MS ;private static final int PRIME_PEER_NODES_RETRY_MS 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private long startupTime ;private long startupTime 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private boolean peerInstancesTransferEmptyOnStartup ;private boolean peerInstancesTransferEmptyOnStartup 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;  public enum Action ;  public enum Action 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;;     private com.netflix.servo.monitor.Timer timer = Monitors.newTimer(this.name());     public com.netflix.servo.monitor.Timer getTimer() ;;     private com.netflix.servo.monitor.Timer timer = Monitors.newTimer(this.name());     public com.netflix.servo.monitor.Timer getTimer() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private com.netflix.servo.monitor.Timer timer ;private Timer timer 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;public com.netflix.servo.monitor.Timer getTimer() ;public com.netflix.servo.monitor.Timer getTimer() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private static final Comparator<Application> APP_COMPARATOR = new Comparator<Application>() ;private static final Comparator<Application> APP_COMPARATOR = new Comparator<Application>() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private final MeasuredRate numberOfReplicationsLastMin ;private final MeasuredRate numberOfReplicationsLastMin 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;protected final EurekaClientConfig clientConfig;protected final EurekaClientConfig clientConfig
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;protected final ServerCodecs serverCodecs;protected final ServerCodecs serverCodecs
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;protected final EurekaClient eurekaClient;protected final EurekaClient eurekaClient
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;protected volatile PeerEurekaNodes peerEurekaNodes;protected volatile PeerEurekaNodes peerEurekaNodes
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Inject    public PeerAwareInstanceRegistryImpl(            EurekaServerConfig serverConfig,            EurekaClientConfig clientConfig,            ServerCodecs serverCodecs,            EurekaClient eurekaClient    ) ;@Inject    public PeerAwareInstanceRegistryImpl(            EurekaServerConfig serverConfig,            EurekaClientConfig clientConfig,            ServerCodecs serverCodecs,            EurekaClient eurekaClient    ) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public void init(PeerEurekaNodes peerEurekaNodes) throws Exception ;@Override    public void init(PeerEurekaNodes peerEurekaNodes) throws Exception 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public void shutdown() ;@Override    public void shutdown() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private void scheduleRenewalThresholdUpdateTask() ;private void scheduleRenewalThresholdUpdateTask() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public int syncUp() ;@Override    public int syncUp() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public void openForTraffic(ApplicationInfoManager applicationInfoManager, int count) ;@Override    public void openForTraffic(ApplicationInfoManager applicationInfoManager, int count) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private void primeAwsReplicas(ApplicationInfoManager applicationInfoManager) ;private void primeAwsReplicas(ApplicationInfoManager applicationInfoManager) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public boolean shouldAllowAccess(boolean remoteRegionRequired) ;@Override    public boolean shouldAllowAccess(boolean remoteRegionRequired) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;public boolean shouldAllowAccess() ;public boolean shouldAllowAccess() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Deprecated    public List<PeerEurekaNode> getReplicaNodes() ;@Deprecated    public List<PeerEurekaNode> getReplicaNodes() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public boolean cancel(final String appName, final String id,                          final boolean isReplication) ;@Override    public boolean cancel(final String appName, final String id,                          final boolean isReplication) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public void register(final InstanceInfo info, final boolean isReplication) ;@Override    public void register(final InstanceInfo info, final boolean isReplication) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;public boolean renew(final String appName, final String id, final boolean isReplication) ;public boolean renew(final String appName, final String id, final boolean isReplication) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public boolean statusUpdate(final String appName, final String id,                                final InstanceStatus newStatus, String lastDirtyTimestamp,                                final boolean isReplication) ;@Override    public boolean statusUpdate(final String appName, final String id,                                final InstanceStatus newStatus, String lastDirtyTimestamp,                                final boolean isReplication) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public boolean deleteStatusOverride(String appName, String id,                                        InstanceStatus newStatus,                                        String lastDirtyTimestamp,                                        boolean isReplication) ;@Override    public boolean deleteStatusOverride(String appName, String id,                                        InstanceStatus newStatus,                                        String lastDirtyTimestamp,                                        boolean isReplication) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public void statusUpdate(final String asgName, final ASGStatus newStatus, final boolean isReplication) ;@Override    public void statusUpdate(final String asgName, final ASGStatus newStatus, final boolean isReplication) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public boolean isLeaseExpirationEnabled() ;@Override    public boolean isLeaseExpirationEnabled() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public boolean isSelfPreservationModeEnabled() ;@Override    public boolean isSelfPreservationModeEnabled() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public InstanceInfo getNextServerFromEureka(String virtualHostname, boolean secure) ;@Override    public InstanceInfo getNextServerFromEureka(String virtualHostname, boolean secure) 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;private void updateRenewalThreshold() ;private void updateRenewalThreshold() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@Override    public List<Application> getSortedApplications() ;@Override    public List<Application> getSortedApplications() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@com.netflix.servo.annotations.Monitor(name = "numOfReplicationsInLastMin",            description = "Number of total replications received in the last minute",            type = com.netflix.servo.annotations.DataSourceType.GAUGE)    public long getNumOfReplicationsInLastMin() ;@com.netflix.servo.annotations.Monitor(name = "numOfReplicationsInLastMin",            description = "Number of total replications received in the last minute",            type = com.netflix.servo.annotations.DataSourceType.GAUGE)    public long getNumOfReplicationsInLastMin() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;@com.netflix.servo.annotations.Monitor(name = "isBelowRenewThreshold", description = "0 = false, 1 = true",            type = com.netflix.servo.annotations.DataSourceType.GAUGE)    @Override    public int isBelowRenewThresold() ;@com.netflix.servo.annotations.Monitor(name = "isBelowRenewThreshold", description = "0 = false, 1 = true",            type = com.netflix.servo.annotations.DataSourceType.GAUGE)    @Override    public int isBelowRenewThresold() 
/home/paper219/Desktop/analysis/fullsample//projects/eureka/revisions/rev_c1c4cbe_dd8d47d/rev_c1c4cbe-dd8d47d.revisions;/eureka-core/src/main/java/com/netflix/eureka/registry/PeerAwareInstanceRegistryImpl.java;public boolean isRegisterable(InstanceInfo instanceInfo) ;public boolean isRegisterable(InstanceInfo instanceInfo) 
