revision;file;nodeIdentifier1;nodeIdentifier2
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;private Long cacheAllocatedInBytes;private Long cacheAllocatedInBytes
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;private Double cacheUsedPercentage;private Double cacheUsedPercentage
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;private Double cacheDirtyPercentage;private Double cacheDirtyPercentage
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;private Double cacheHitPercentage;private Double cacheHitPercentage
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;private Double cacheMissPercentage;private Double cacheMissPercentage
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public String getGatewayARN() ;public String getGatewayARN() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public void setGatewayARN(String gatewayARN) ;public void setGatewayARN(String gatewayARN) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withGatewayARN(String gatewayARN) ;public DescribeCacheResult withGatewayARN(String gatewayARN) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public java.util.List<String> getDiskIds() ;public java.util.List<String> getDiskIds() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public void setDiskIds(java.util.Collection<String> diskIds) ;public void setDiskIds(java.util.Collection<String> diskIds) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withDiskIds(String... diskIds) ;public DescribeCacheResult withDiskIds(String... diskIds) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withDiskIds(java.util.Collection<String> diskIds) ;public DescribeCacheResult withDiskIds(java.util.Collection<String> diskIds) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public Long getCacheAllocatedInBytes() ;public Long getCacheAllocatedInBytes() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public void setCacheAllocatedInBytes(Long cacheAllocatedInBytes) ;public void setCacheAllocatedInBytes(Long cacheAllocatedInBytes) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withCacheAllocatedInBytes(Long cacheAllocatedInBytes) ;public DescribeCacheResult withCacheAllocatedInBytes(Long cacheAllocatedInBytes) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public Double getCacheUsedPercentage() ;public Double getCacheUsedPercentage() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public void setCacheUsedPercentage(Double cacheUsedPercentage) ;public void setCacheUsedPercentage(Double cacheUsedPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withCacheUsedPercentage(Double cacheUsedPercentage) ;public DescribeCacheResult withCacheUsedPercentage(Double cacheUsedPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public Double getCacheDirtyPercentage() ;public Double getCacheDirtyPercentage() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public void setCacheDirtyPercentage(Double cacheDirtyPercentage) ;public void setCacheDirtyPercentage(Double cacheDirtyPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withCacheDirtyPercentage(Double cacheDirtyPercentage) ;public DescribeCacheResult withCacheDirtyPercentage(Double cacheDirtyPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public Double getCacheHitPercentage() ;public Double getCacheHitPercentage() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public void setCacheHitPercentage(Double cacheHitPercentage) ;public void setCacheHitPercentage(Double cacheHitPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withCacheHitPercentage(Double cacheHitPercentage) ;public DescribeCacheResult withCacheHitPercentage(Double cacheHitPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public Double getCacheMissPercentage() ;public Double getCacheMissPercentage() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public void setCacheMissPercentage(Double cacheMissPercentage) ;public void setCacheMissPercentage(Double cacheMissPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;public DescribeCacheResult withCacheMissPercentage(Double cacheMissPercentage) ;public DescribeCacheResult withCacheMissPercentage(Double cacheMissPercentage) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;@Override    public String toString() ;@Override    public String toString() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;@Override    public int hashCode() ;@Override    public int hashCode() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/DescribeCacheResult.java;@Override    public boolean equals(Object obj) ;@Override    public boolean equals(Object obj) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;private java.util.List<String> jobFlowIds;private java.util.List<String> jobFlowIds
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;private Boolean visibleToAllUsers;private Boolean visibleToAllUsers
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public java.util.List<String> getJobFlowIds() ;public java.util.List<String> getJobFlowIds() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public void setJobFlowIds(java.util.Collection<String> jobFlowIds) ;public void setJobFlowIds(java.util.Collection<String> jobFlowIds) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public SetVisibleToAllUsersRequest withJobFlowIds(String... jobFlowIds) ;public SetVisibleToAllUsersRequest withJobFlowIds(String... jobFlowIds) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public SetVisibleToAllUsersRequest withJobFlowIds(java.util.Collection<String> jobFlowIds) ;public SetVisibleToAllUsersRequest withJobFlowIds(java.util.Collection<String> jobFlowIds) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public Boolean isVisibleToAllUsers() ;public Boolean isVisibleToAllUsers() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public void setVisibleToAllUsers(Boolean visibleToAllUsers) ;public void setVisibleToAllUsers(Boolean visibleToAllUsers) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public SetVisibleToAllUsersRequest withVisibleToAllUsers(Boolean visibleToAllUsers) ;public SetVisibleToAllUsersRequest withVisibleToAllUsers(Boolean visibleToAllUsers) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;public Boolean getVisibleToAllUsers() ;public Boolean getVisibleToAllUsers() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;@Override    public String toString() ;@Override    public String toString() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;@Override    public int hashCode() ;@Override    public int hashCode() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/elasticmapreduce/model/SetVisibleToAllUsersRequest.java;@Override    public boolean equals(Object obj) ;@Override    public boolean equals(Object obj) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/transform/AddUploadBufferResultJsonUnmarshaller.java;public AddUploadBufferResult unmarshall(JsonUnmarshallerContext context) throws Exception ;public AddUploadBufferResult unmarshall(JsonUnmarshallerContext context) throws Exception 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/transform/AddUploadBufferResultJsonUnmarshaller.java;private static AddUploadBufferResultJsonUnmarshaller instance;private static AddUploadBufferResultJsonUnmarshaller instance
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/transform/AddUploadBufferResultJsonUnmarshaller.java;public static AddUploadBufferResultJsonUnmarshaller getInstance() ;public static AddUploadBufferResultJsonUnmarshaller getInstance() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private static Log log ;private static Log log 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private final QueueBufferConfig config;private final QueueBufferConfig config
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private final String qUrl;private final String qUrl
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private final Executor executor;private final Executor executor
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private final AmazonSQS sqsClient;private final AmazonSQS sqsClient
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private long bufferCounter ;private long bufferCounter 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private volatile long visibilityTimeoutNanos ;private volatile long visibilityTimeoutNanos 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private volatile int inflightReceiveMessageBatches;private volatile int inflightReceiveMessageBatches
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private final Object taskSpawnSyncPoint ;private final Object taskSpawnSyncPoint 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;volatile boolean shutDown ;volatile boolean shutDown 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private final LinkedList< ReceiveMessageFuture > futures ;private final LinkedList< ReceiveMessageFuture > futures 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private LinkedList<ReceiveMessageBatchTask> finishedTasks ;private LinkedList<ReceiveMessageBatchTask> finishedTasks 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;ReceiveQueueBuffer( AmazonSQS paramSQS, Executor paramExecutor, QueueBufferConfig paramConfig, String url ) ;ReceiveQueueBuffer( AmazonSQS paramSQS, Executor paramExecutor, QueueBufferConfig paramConfig, String url ) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;public void shutdown() ;public void shutdown() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;public QueueBufferFuture<ReceiveMessageRequest, ReceiveMessageResult >         receiveMessageAsync( ReceiveMessageRequest rq, QueueBufferCallback<ReceiveMessageRequest, ReceiveMessageResult > callback ) ;public QueueBufferFuture<ReceiveMessageRequest, ReceiveMessageResult >         receiveMessageAsync( ReceiveMessageRequest rq, QueueBufferCallback<ReceiveMessageRequest, ReceiveMessageResult > callback ) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private ReceiveMessageFuture issueFuture( int size, QueueBufferCallback<ReceiveMessageRequest, ReceiveMessageResult> callback) ;private ReceiveMessageFuture issueFuture( int size, QueueBufferCallback<ReceiveMessageRequest, ReceiveMessageResult> callback) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private void satisfyFuturesFromBuffer()    ;private void satisfyFuturesFromBuffer()    
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private void fillFuture( ReceiveMessageFuture f );private void fillFuture( ReceiveMessageFuture f )
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private void spawnMoreReceiveTasks() ;private void spawnMoreReceiveTasks() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;void reportBatchFinished( ReceiveMessageBatchTask batch )    ;void reportBatchFinished( ReceiveMessageBatchTask batch )    
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;public void clear() ;public void clear() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;    private class ReceiveMessageFuture extends QueueBufferFuture < ReceiveMessageRequest, ReceiveMessageResult > ;    private class ReceiveMessageFuture extends QueueBufferFuture < ReceiveMessageRequest, ReceiveMessageResult > 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private int requestedSize;private int requestedSize
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;ReceiveMessageFuture( int paramSize ) ;ReceiveMessageFuture( int paramSize ) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;ReceiveMessageFuture( QueueBufferCallback<ReceiveMessageRequest,ReceiveMessageResult> cb, int paramSize ) ;ReceiveMessageFuture( QueueBufferCallback<ReceiveMessageRequest,ReceiveMessageResult> cb, int paramSize ) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;public int getRequestedSize() ;public int getRequestedSize() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;    /**   * Task to receive messages from SQS.   * <p>   * The batch task is constructed ;    /**   * Task to receive messages from SQS.   * <p>   * The batch task is constructed 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private Exception exception ;private Exception exception 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private List<Message> messages;private List<Message> messages
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private long visibilityDeadlineNano;private long visibilityDeadlineNano
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private boolean open ;private boolean open 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;private ReceiveQueueBuffer parentBuffer;private ReceiveQueueBuffer parentBuffer
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;ReceiveMessageBatchTask(ReceiveQueueBuffer paramParentBuffer) ;ReceiveMessageBatchTask(ReceiveQueueBuffer paramParentBuffer) 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;synchronized int getSize()    ;synchronized int getSize()    
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;synchronized boolean isEmpty() ;synchronized boolean isEmpty() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;synchronized Exception getException() ;synchronized Exception getException() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;synchronized Message removeMessage() ;synchronized Message removeMessage() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/sqs/buffered/ReceiveQueueBuffer.java;public void run() ;public void run() 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/transform/DescribeCachediSCSIVolumesResultJsonUnmarshaller.java;public DescribeCachediSCSIVolumesResult unmarshall(JsonUnmarshallerContext context) throws Exception ;public DescribeCachediSCSIVolumesResult unmarshall(JsonUnmarshallerContext context) throws Exception 
/home/paper219/Desktop/analysis/fullsample//projects/aws-sdk-java/revisions/rev_50eeb45_8cee0c9/rev_50eeb45-8cee0c9.revisions;/src/main/java/com/amazonaws/services/storagegateway/model/transform/DescribeCachediSCSIVolumesResultJsonUnmarshaller.java;private static DescribeCachediSCSIVolumesResultJsonUnmarshaller instance;private static DescribeCachediSCSIVolumesResultJsonUnmarshaller instance
